route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
93_1,FULLW,93_1_PM_7,,,,shape_2878
93_1,FULLW,93_1_PM_8,,,,shape_2879
93_1,FULLW,93_1_PM_9,,,,shape_2880
93_1,FULLW,93_1_PM_10,,,,shape_2881
93_2,FULLW,93_2_PM_1,,,,shape_2882
93_2,FULLW,93_2_PM_2,,,,shape_2883
93_2,FULLW,93_2_PM_3,,,,shape_2884
93_2,FULLW,93_2_PM_4,,,,shape_2885
93_2,FULLW,93_2_PM_5,,,,shape_2886
93_2,FULLW,93_2_PM_6,,,,shape_2887
93_2,FULLW,93_2_PM_7,,,,shape_2888
93_2,FULLW,93_2_PM_8,,,,shape_2889
93_2,FULLW,93_2_PM_9,,,,shape_2890
93_2,FULLW,93_2_PM_10,,,,shape_2891
94_1,FULLW,94_1_PM_1,,,,shape_2892
94_1,FULLW,94_1_PM_2,,,,shape_2893
94_1,FULLW,94_1_PM_3,,,,shape_2894
94_1,FULLW,94_1_PM_4,,,,shape_2895
94_1,FULLW,94_1_PM_5,,,,shape_2896
94_1,FULLW,94_1_PM_6,,,,shape_2897
94_1,FULLW,94_1_PM_7,,,,shape_2898
94_1,FULLW,94_1_PM_8,,,,shape_2899
94_1,FULLW,94_1_PM_9,,,,shape_2900
94_1,FULLW,94_1_PM_10,,,,shape_2901
94_1,FULLW,94_1_PM_11,,,,shape_2902
94_2,FULLW,94_2_PM_1,,,,shape_2903
94_2,FULLW,94_2_PM_2,,,,shape_2904
94_2,FULLW,94_2_PM_3,,,,shape_2905
94_2,FULLW,94_2_PM_4,,,,shape_2906
94_2,FULLW,94_2_PM_5,,,,shape_2907
94_2,FULLW,94_2_PM_6,,,,shape_2908
94_2,FULLW,94_2_PM_7,,,,shape_2909
94_2,FULLW,94_2_PM_8,,,,shape_2910
94_2,FULLW,94_2_PM_9,,,,shape_2911
94_2,FULLW,94_2_PM_10,,,,shape_2912
94_2,FULLW,94_2_PM_11,,,,shape_2913
95_1,FULLW,95_1_PM_1,,,,shape_2914
95_1,FULLW,95_1_PM_2,,,,shape_2915
95_1,FULLW,95_1_PM_3,,,,shape_2916
95_1,FULLW,95_1_PM_4,,,,shape_2917
95_1,FULLW,95_1_PM_5,,,,shape_2918
95_1,FULLW,95_1_PM_6,,,,shape_2919
95_1,FULLW,95_1_PM_7,,,,shape_2920
95_1,FULLW,95_1_PM_8,,,,shape_2921
95_1,FULLW,95_1_PM_9,,,,shape_2922
95_1,FULLW,95_1_PM_10,,,,shape_2923
95_1,FULLW,95_1_PM_11,,,,shape_2924
95_2,FULLW,95_2_PM_1,,,,shape_2925
95_2,FULLW,95_2_PM_2,,,,shape_2926
95_2,FULLW,95_2_PM_3,,,,shape_2927
95_2,FULLW,95_2_PM_4,,,,shape_2928
95_2,FULLW,95_2_PM_5,,,,shape_2929
95_2,FULLW,95_2_PM_6,,,,shape_2930
95_2,FULLW,95_2_PM_7,,,,shape_2931
95_2,FULLW,95_2_PM_8,,,,shape_2932
95_2,FULLW,95_2_PM_9,,,,shape_2933
95_2,FULLW,95_2_PM_10,,,,shape_2934
95_2,FULLW,95_2_PM_11,,,,shape_2935
96_1,FULLW,96_1_PM_1,,,,shape_2936
96_1,FULLW,96_1_PM_2,,,,shape_2937
96_1,FULLW,96_1_PM_3,,,,shape_2938
96_1,FULLW,96_1_PM_4,,,,shape_2939
96_1,FULLW,96_1_PM_5,,,,shape_2940
96_1,FULLW,96_1_PM_6,,,,shape_2941
96_1,FULLW,96_1_PM_7,,,,shape_2942
96_1,FULLW,96_1_PM_8,,,,shape_2943
96_1,FULLW,96_1_PM_9,,,,shape_2944
96_1,FULLW,96_1_PM_10,,,,shape_2945
96_1,FULLW,96_1_PM_11,,,,shape_2946
96_2,FULLW,96_2_PM_1,,,,shape_2947
96_2,FULLW,96_2_PM_2,,,,shape_2948
96_2,FULLW,96_2_PM_3,,,,shape_2949
96_2,FULLW,96_2_PM_4,,,,shape_2950
96_2,FULLW,96_2_PM_5,,,,shape_2951
96_2,FULLW,96_2_PM_6,,,,shape_2952
96_2,FULLW,96_2_PM_7,,,,shape_2953
96_2,FULLW,96_2_PM_8,,,,shape_2954
96_2,FULLW,96_2_PM_9,,,,shape_2955
96_2,FULLW,96_2_PM_10,,,,shape_2956
96_2,FULLW,96_2_PM_11,,,,shape_2957
97_1,FULLW,97_1_PM_1,,,,shape_2958
97_1,FULLW,97_1_PM_2,,,,shape_2959
97_1,FULLW,97_1_PM_3,,,,shape_2960
97_1,FULLW,97_1_PM_4,,,,shape_2961
97_1,FULLW,97_1_PM_5,,,,shape_2962
97_1,FULLW,97_1_PM_6,,,,shape_2963
97_1,FULLW,97_1_PM_7,,,,shape_2964
97_1,FULLW,97_1_PM_8,,,,shape_2965
97_1,FULLW,97_1_PM_9,,,,shape_2966
97_1,FULLW,97_1_PM_10,,,,shape_2967
97_1,FULLW,97_1_PM_11,,,,shape_2968
97_2,FULLW,97_2_PM_1,,,,shape_2969
97_2,FULLW,97_2_PM_2,,,,shape_2970
97_2,FULLW,97_2_PM_3,,,,shape_2971
97_2,FULLW,97_2_PM_4,,,,shape_2972
97_2,FULLW,97_2_PM_5,,,,shape_2973
97_2,FULLW,97_2_PM_6,,,,shape_2974
97_2,FULLW,97_2_PM_7,,,,shape_2975
97_2,FULLW,97_2_PM_8,,,,shape_2976
97_2,FULLW,97_2_PM_9,,,,shape_2977
97_2,FULLW,97_2_PM_10,,,,shape_2978
97_2,FULLW,97_2_PM_11,,,,shape_2979
98_1,FULLW,98_1_PM_1,,,,shape_2980
98_1,FULLW,98_1_PM_2,,,,shape_2981
98_1,FULLW,98_1_PM_3,,,,shape_2982
98_1,FULLW,98_1_PM_4,,,,shape_2983
98_1,FULLW,98_1_PM_5,,,,shape_2984
98_1,FULLW,98_1_PM_6,,,,shape_2985
98_1,FULLW,98_1_PM_7,,,,shape_2986
98_1,FULLW,98_1_PM_8,,,,shape_2987
98_1,FULLW,98_1_PM_9,,,,shape_2988
98_1,FULLW,98_1_PM_10,,,,shape_2989
98_1,FULLW,98_1_PM_11,,,,shape_2990
98_2,FULLW,98_2_PM_1,,,,shape_2991
98_2,FULLW,98_2_PM_2,,,,shape_2992
98_2,FULLW,98_2_PM_3,,,,shape_2993
98_2,FULLW,98_2_PM_4,,,,shape_2994
98_2,FULLW,98_2_PM_5,,,,shape_2995
98_2,FULLW,98_2_PM_6,,,,shape_2996
98_2,FULLW,98_2_PM_7,,,,shape_2997
98_2,FULLW,98_2_PM_8,,,,shape_2998
98_2,FULLW,98_2_PM_9,,,,shape_2999
98_2,FULLW,98_2_PM_10,,,,shape_3000
98_2,FULLW,98_2_PM_11,,,,shape_3001
99_1,FULLW,99_1_PM_1,,,,shape_3002
99_1,FULLW,99_1_PM_2,,,,shape_3003
99_1,FULLW,99_1_PM_3,,,,shape_3004
99_1,FULLW,99_1_PM_4,,,,shape_3005
99_1,FULLW,99_1_PM_5,,,,shape_3006
99_1,FULLW,99_1_PM_6,,,,shape_3007
99_1,FULLW,99_1_PM_7,,,,shape_3008
99_1,FULLW,99_1_PM_8,,,,shape_3009
99_1,FULLW,99_1_PM_9,,,,shape_3010
99_1,FULLW,99_1_PM_10,,,,shape_3011
99_2,FULLW,99_2_PM_1,,,,shape_3012
99_2,FULLW,99_2_PM_2,,,,shape_3013
99_2,FULLW,99_2_PM_3,,,,shape_3014
99_2,FULLW,99_2_PM_4,,,,shape_3015
99_2,FULLW,99_2_PM_5,,,,shape_3016
99_2,FULLW,99_2_PM_6,,,,shape_3017
99_2,FULLW,99_2_PM_7,,,,shape_3018
99_2,FULLW,99_2_PM_8,,,,shape_3019
99_2,FULLW,99_2_PM_9,,,,shape_3020
99_2,FULLW,99_2_PM_10,,,,shape_3021
100_1,FULLW,100_1_PM_1,,,,shape_3022
100_1,FULLW,100_1_PM_2,,,,shape_3023
100_1,FULLW,100_1_PM_3,,,,shape_3024
100_1,FULLW,100_1_PM_4,,,,shape_3025
100_1,FULLW,100_1_PM_5,,,,shape_3026
100_1,FULLW,100_1_PM_6,,,,shape_3027
100_1,FULLW,100_1_PM_7,,,,shape_3028
100_1,FULLW,100_1_PM_8,,,,shape_3029
100_1,FULLW,100_1_PM_9,,,,shape_3030
100_1,FULLW,100_1_PM_10,,,,shape_3031
100_1,FULLW,100_1_PM_11,,,,shape_3032
100_2,FULLW,100_2_PM_1,,,,shape_3033
100_2,FULLW,100_2_PM_2,,,,shape_3034
100_2,FULLW,100_2_PM_3,,,,shape_3035
100_2,FULLW,100_2_PM_4,,,,shape_3036
100_2,FULLW,100_2_PM_5,,,,shape_3037
100_2,FULLW,100_2_PM_6,,,,shape_3038
100_2,FULLW,100_2_PM_7,,,,shape_3039
100_2,FULLW,100_2_PM_8,,,,shape_3040
100_2,FULLW,100_2_PM_9,,,,shape_3041
100_2,FULLW,100_2_PM_10,,,,shape_3042
100_2,FULLW,100_2_PM_11,,,,shape_3043
101_1,FULLW,101_1_PM_1,,,,shape_3044
101_1,FULLW,101_1_PM_2,,,,shape_3045
101_1,FULLW,101_1_PM_3,,,,shape_3046
101_1,FULLW,101_1_PM_4,,,,shape_3047
101_1,FULLW,101_1_PM_5,,,,shape_3048
101_1,FULLW,101_1_PM_6,,,,shape_3049
101_1,FULLW,101_1_PM_7,,,,shape_3050
101_1,FULLW,101_1_PM_8,,,,shape_3051
101_1,FULLW,101_1_PM_9,,,,shape_3052
101_1,FULLW,101_1_PM_10,,,,shape_3053
101_2,FULLW,101_2_PM_1,,,,shape_3054
101_2,FULLW,101_2_PM_2,,,,shape_3055
101_2,FULLW,101_2_PM_3,,,,shape_3056
101_2,FULLW,101_2_PM_4,,,,shape_3057
101_2,FULLW,101_2_PM_5,,,,shape_3058
101_2,FULLW,101_2_PM_6,,,,shape_3059
101_2,FULLW,101_2_PM_7,,,,shape_3060
101_2,FULLW,101_2_PM_8,,,,shape_3061
101_2,FULLW,101_2_PM_9,,,,shape_3062
101_2,FULLW,101_2_PM_10,,,,shape_3063
102_1,FULLW,102_1_PM_1,,,,shape_3064
102_1,FULLW,102_1_PM_2,,,,shape_3065
102_1,FULLW,102_1_PM_3,,,,shape_3066
102_1,FULLW,102_1_PM_4,,,,shape_3067
102_1,FULLW,102_1_PM_5,,,,shape_3068
102_1,FULLW,102_1_PM_6,,,,shape_3069
102_1,FULLW,102_1_PM_7,,,,shape_3070
102_1,FULLW,102_1_PM_8,,,,shape_3071
102_1,FULLW,102_1_PM_9,,,,shape_3072
102_1,FULLW,102_1_PM_10,,,,shape_3073
102_1,FULLW,102_1_PM_11,,,,shape_3074
102_2,FULLW,102_2_PM_1,,,,shape_3075
102_2,FULLW,102_2_PM_2,,,,shape_3076
102_2,FULLW,102_2_PM_3,,,,shape_3077
102_2,FULLW,102_2_PM_4,,,,shape_3078
102_2,FULLW,102_2_PM_5,,,,shape_3079
102_2,FULLW,102_2_PM_6,,,,shape_3080
102_2,FULLW,102_2_PM_7,,,,shape_3081
102_2,FULLW,102_2_PM_8,,,,shape_3082
102_2,FULLW,102_2_PM_9,,,,shape_3083
102_2,FULLW,102_2_PM_10,,,,shape_3084
102_2,FULLW,102_2_PM_11,,,,shape_3085
103_1,FULLW,103_1_PM_1,,,,shape_3086
103_1,FULLW,103_1_PM_2,,,,shape_3087
103_1,FULLW,103_1_PM_3,,,,shape_3088
103_1,FULLW,103_1_PM_4,,,,shape_3089
103_1,FULLW,103_1_PM_5,,,,shape_3090
103_1,FULLW,103_1_PM_6,,,,shape_3091
103_1,FULLW,103_1_PM_7,,,,shape_3092
103_1,FULLW,103_1_PM_8,,,,shape_3093
103_1,FULLW,103_1_PM_9,,,,shape_3094
103_1,FULLW,103_1_PM_10,,,,shape_3095
103_1,FULLW,103_1_PM_11,,,,shape_3096
103_1,FULLW,103_1_PM_12,,,,shape_3097
103_1,FULLW,103_1_PM_13,,,,shape_3098
103_1,FULLW,103_1_PM_14,,,,shape_3099
103_2,FULLW,103_2_PM_1,,,,shape_3100
103_2,FULLW,103_2_PM_2,,,,shape_3101
103_2,FULLW,103_2_PM_3,,,,shape_3102
103_2,FULLW,103_2_PM_4,,,,shape_3103
103_2,FULLW,103_2_PM_5,,,,shape_3104
103_2,FULLW,103_2_PM_6,,,,shape_3105
103_2,FULLW,103_2_PM_7,,,,shape_3106
103_2,FULLW,103_2_PM_8,,,,shape_3107
103_2,FULLW,103_2_PM_9,,,,shape_3108
103_2,FULLW,103_2_PM_10,,,,shape_3109
103_2,FULLW,103_2_PM_11,,,,shape_3110
103_2,FULLW,103_2_PM_12,,,,shape_3111
103_2,FULLW,103_2_PM_13,,,,shape_3112
103_2,FULLW,103_2_PM_14,,,,shape_3113
104_1,FULLW,104_1_PM_1,,,,shape_3114
104_1,FULLW,104_1_PM_2,,,,shape_3115
104_1,FULLW,104_1_PM_3,,,,shape_3116
104_1,FULLW,104_1_PM_4,,,,shape_3117
104_1,FULLW,104_1_PM_5,,,,shape_3118
104_1,FULLW,104_1_PM_6,,,,shape_3119
104_1,FULLW,104_1_PM_7,,,,shape_3120
104_1,FULLW,104_1_PM_8,,,,shape_3121
104_1,FULLW,104_1_PM_9,,,,shape_3122
104_1,FULLW,104_1_PM_10,,,,shape_3123
104_1,FULLW,104_1_PM_11,,,,shape_3124
104_2,FULLW,104_2_PM_1,,,,shape_3125
104_2,FULLW,104_2_PM_2,,,,shape_3126
104_2,FULLW,104_2_PM_3,,,,shape_3127
104_2,FULLW,104_2_PM_4,,,,shape_3128
104_2,FULLW,104_2_PM_5,,,,shape_3129
104_2,FULLW,104_2_PM_6,,,,shape_3130
104_2,FULLW,104_2_PM_7,,,,shape_3131
104_2,FULLW,104_2_PM_8,,,,shape_3132
104_2,FULLW,104_2_PM_9,,,,shape_3133
104_2,FULLW,104_2_PM_10,,,,shape_3134
104_2,FULLW,104_2_PM_11,,,,shape_3135
105_1,FULLW,105_1_PM_1,,,,shape_3136
105_1,FULLW,105_1_PM_2,,,,shape_3137
105_1,FULLW,105_1_PM_3,,,,shape_3138
105_1,FULLW,105_1_PM_4,,,,shape_3139
105_1,FULLW,105_1_PM_5,,,,shape_3140
105_1,FULLW,105_1_PM_6,,,,shape_3141
105_1,FULLW,105_1_PM_7,,,,shape_3142
105_1,FULLW,105_1_PM_8,,,,shape_3143
105_1,FULLW,105_1_PM_9,,,,shape_3144
105_1,FULLW,105_1_PM_10,,,,shape_3145
105_1,FULLW,105_1_PM_11,,,,shape_3146
105_2,FULLW,105_2_PM_1,,,,shape_3147
105_2,FULLW,105_2_PM_2,,,,shape_3148
105_2,FULLW,105_2_PM_3,,,,shape_3149
105_2,FULLW,105_2_PM_4,,,,shape_3150
105_2,FULLW,105_2_PM_5,,,,shape_3151
105_2,FULLW,105_2_PM_6,,,,shape_3152
105_2,FULLW,105_2_PM_7,,,,shape_3153
105_2,FULLW,105_2_PM_8,,,,shape_3154
105_2,FULLW,105_2_PM_9,,,,shape_3155
105_2,FULLW,105_2_PM_10,,,,shape_3156
105_2,FULLW,105_2_PM_11,,,,shape_3157
106_1,FULLW,106_1_PM_1,,,,shape_3158
106_1,FULLW,106_1_PM_2,,,,shape_3159
106_1,FULLW,106_1_PM_3,,,,shape_3160
106_1,FULLW,106_1_PM_4,,,,shape_3161
106_1,FULLW,106_1_PM_5,,,,shape_3162
106_1,FULLW,106_1_PM_6,,,,shape_3163
106_1,FULLW,106_1_PM_7,,,,shape_3164
106_1,FULLW,106_1_PM_8,,,,shape_3165
106_1,FULLW,106_1_PM_9,,,,shape_3166
106_1,FULLW,106_1_PM_10,,,,shape_3167
106_1,FULLW,106_1_PM_11,,,,shape_3168
106_2,FULLW,106_2_PM_1,,,,shape_3169
106_2,FULLW,106_2_PM_2,,,,shape_3170
106_2,FULLW,106_2_PM_3,,,,shape_3171
106_2,FULLW,106_2_PM_4,,,,shape_3172
106_2,FULLW,106_2_PM_5,,,,shape_3173
106_2,FULLW,106_2_PM_6,,,,shape_3174
106_2,FULLW,106_2_PM_7,,,,shape_3175
106_2,FULLW,106_2_PM_8,,,,shape_3176
106_2,FULLW,106_2_PM_9,,,,shape_3177
106_2,FULLW,106_2_PM_10,,,,shape_3178
106_2,FULLW,106_2_PM_11,,,,shape_3179
107_1,FULLW,107_1_PM_1,,,,shape_3180
107_1,FULLW,107_1_PM_2,,,,shape_3181
107_1,FULLW,107_1_PM_3,,,,shape_3182
107_1,FULLW,107_1_PM_4,,,,shape_3183
107_1,FULLW,107_1_PM_5,,,,shape_3184
107_1,FULLW,107_1_PM_6,,,,shape_3185
107_1,FULLW,107_1_PM_7,,,,shape_3186
107_1,FULLW,107_1_PM_8,,,,shape_3187
107_1,FULLW,107_1_PM_9,,,,shape_3188
107_1,FULLW,107_1_PM_10,,,,shape_3189
107_1,FULLW,107_1_PM_11,,,,shape_3190
107_1,FULLW,107_1_PM_12,,,,shape_3191
107_1,FULLW,107_1_PM_13,,,,shape_3192
107_1,FULLW,107_1_PM_14,,,,shape_3193
107_2,FULLW,107_2_PM_1,,,,shape_3194
107_2,FULLW,107_2_PM_2,,,,shape_3195
107_2,FULLW,107_2_PM_3,,,,shape_3196
107_2,FULLW,107_2_PM_4,,,,shape_3197
107_2,FULLW,107_2_PM_5,,,,shape_3198
107_2,FULLW,107_2_PM_6,,,,shape_3199
107_2,FULLW,107_2_PM_7,,,,shape_3200
107_2,FULLW,107_2_PM_8,,,,shape_3201
107_2,FULLW,107_2_PM_9,,,,shape_3202
107_2,FULLW,107_2_PM_10,,,,shape_3203
107_2,FULLW,107_2_PM_11,,,,shape_3204
107_2,FULLW,107_2_PM_12,,,,shape_3205
107_2,FULLW,107_2_PM_13,,,,shape_3206
107_2,FULLW,107_2_PM_14,,,,shape_3207
108_1,FULLW,108_1_PM_1,,,,shape_3208
108_1,FULLW,108_1_PM_2,,,,shape_3209
108_1,FULLW,108_1_PM_3,,,,shape_3210
108_1,FULLW,108_1_PM_4,,,,shape_3211
108_1,FULLW,108_1_PM_5,,,,shape_3212
108_1,FULLW,108_1_PM_6,,,,shape_3213
108_1,FULLW,108_1_PM_7,,,,shape_3214
108_2,FULLW,108_2_PM_1,,,,shape_3215
108_2,FULLW,108_2_PM_2,,,,shape_3216
108_2,FULLW,108_2_PM_3,,,,shape_3217
108_2,FULLW,108_2_PM_4,,,,shape_3218
108_2,FULLW,108_2_PM_5,,,,shape_3219
108_2,FULLW,108_2_PM_6,,,,shape_3220
108_2,FULLW,108_2_PM_7,,,,shape_3221
BRT01_1,FULLW,BRT01_1_PM_1,,,,shape_3222
BRT01_1,FULLW,BRT01_1_PM_2,,,,shape_3223
BRT01_1,FULLW,BRT01_1_PM_3,,,,shape_3224
BRT01_1,FULLW,BRT01_1_PM_4,,,,shape_3225
BRT01_1,FULLW,BRT01_1_PM_5,,,,shape_3226
BRT01_1,FULLW,BRT01_1_PM_6,,,,shape_3227
BRT01_1,FULLW,BRT01_1_PM_7,,,,shape_3228
BRT01_1,FULLW,BRT01_1_PM_8,,,,shape_3229
BRT01_1,FULLW,BRT01_1_PM_9,,,,shape_3230
BRT01_1,FULLW,BRT01_1_PM_10,,,,shape_3231
BRT01_1,FULLW,BRT01_1_PM_11,,,,shape_3232
BRT01_1,FULLW,BRT01_1_PM_12,,,,shape_3233
BRT01_1,FULLW,BRT01_1_PM_13,,,,shape_3234
BRT01_1,FULLW,BRT01_1_PM_14,,,,shape_3235
BRT01_1,FULLW,BRT01_1_PM_15,,,,shape_3236
BRT01_1,FULLW,BRT01_1_PM_16,,,,shape_3237
BRT01_1,FULLW,BRT01_1_PM_17,,,,shape_3238
BRT01_1,FULLW,BRT01_1_PM_18,,,,shape_3239
BRT01_1,FULLW,BRT01_1_PM_19,,,,shape_3240
BRT01_1,FULLW,BRT01_1_PM_20,,,,shape_3241
BRT01_1,FULLW,BRT01_1_PM_21,,,,shape_3242
BRT01_1,FULLW,BRT01_1_PM_22,,,,shape_3243
BRT01_1,FULLW,BRT01_1_PM_23,,,,shape_3244
BRT01_1,FULLW,BRT01_1_PM_24,,,,shape_3245
BRT01_1,FULLW,BRT01_1_PM_25,,,,shape_3246
BRT01_1,FULLW,BRT01_1_PM_26,,,,shape_3247
BRT01_1,FULLW,BRT01_1_PM_27,,,,shape_3248
BRT01_1,FULLW,BRT01_1_PM_28,,,,shape_3249
BRT01_1,FULLW,BRT01_1_PM_29,,,,shape_3250
BRT01_1,FULLW,BRT01_1_PM_30,,,,shape_3251
BRT01_1,FULLW,BRT01_1_PM_31,,,,shape_3252
BRT01_1,FULLW,BRT01_1_PM_32,,,,shape_3253
BRT01_1,FULLW,BRT01_1_PM_33,,,,shape_3254
BRT01_1,FULLW,BRT01_1_PM_34,,,,shape_3255
BRT01_1,FULLW,BRT01_1_PM_35,,,,shape_3256
BRT01_1,FULLW,BRT01_1_PM_36,,,,shape_3257
BRT01_1,FULLW,BRT01_1_PM_37,,,,shape_3258
BRT01_1,FULLW,BRT01_1_PM_38,,,,shape_3259
BRT01_1,FULLW,BRT01_1_PM_39,,,,shape_3260
BRT01_1,FULLW,BRT01_1_PM_40,,,,shape_3261
BRT01_2,FULLW,BRT01_2_PM_1,,,,shape_3262
BRT01_2,FULLW,BRT01_2_PM_2,,,,shape_3263
BRT01_2,FULLW,BRT01_2_PM_3,,,,shape_3264
BRT01_2,FULLW,BRT01_2_PM_4,,,,shape_3265
BRT01_2,FULLW,BRT01_2_PM_5,,,,shape_3266
BRT01_2,FULLW,BRT01_2_PM_6,,,,shape_3267
BRT01_2,FULLW,BRT01_2_PM_7,,,,shape_3268
BRT01_2,FULLW,BRT01_2_PM_8,,,,shape_3269
BRT01_2,FULLW,BRT01_2_PM_9,,,,shape_3270
BRT01_2,FULLW,BRT01_2_PM_10,,,,shape_3271
BRT01_2,FULLW,BRT01_2_PM_11,,,,shape_3272
BRT01_2,FULLW,BRT01_2_PM_12,,,,shape_3273
BRT01_2,FULLW,BRT01_2_PM_13,,,,shape_3274
BRT01_2,FULLW,BRT01_2_PM_14,,,,shape_3275
BRT01_2,FULLW,BRT01_2_PM_15,,,,shape_3276
BRT01_2,FULLW,BRT01_2_PM_16,,,,shape_3277
BRT01_2,FULLW,BRT01_2_PM_17,,,,shape_3278
BRT01_2,FULLW,BRT01_2_PM_18,,,,shape_3279
BRT01_2,FULLW,BRT01_2_PM_19,,,,shape_3280
BRT01_2,FULLW,BRT01_2_PM_20,,,,shape_3281
BRT01_2,FULLW,BRT01_2_PM_21,,,,shape_3282
BRT01_2,FULLW,BRT01_2_PM_22,,,,shape_3283
BRT01_2,FULLW,BRT01_2_PM_23,,,,shape_3284
BRT01_2,FULLW,BRT01_2_PM_24,,,,shape_3285
BRT01_2,FULLW,BRT01_2_PM_25,,,,shape_3286
BRT01_2,FULLW,BRT01_2_PM_26,,,,shape_3287
BRT01_2,FULLW,BRT01_2_PM_27,,,,shape_3288
BRT01_2,FULLW,BRT01_2_PM_28,,,,shape_3289
BRT01_2,FULLW,BRT01_2_PM_29,,,,shape_3290
BRT01_2,FULLW,BRT01_2_PM_30,,,,shape_3291
BRT01_2,FULLW,BRT01_2_PM_31,,,,shape_3292
BRT01_2,FULLW,BRT01_2_PM_32,,,,shape_3293
BRT01_2,FULLW,BRT01_2_PM_33,,,,shape_3294
BRT01_2,FULLW,BRT01_2_PM_34,,,,shape_3295
BRT01_2,FULLW,BRT01_2_PM_35,,,,shape_3296
BRT01_2,FULLW,BRT01_2_PM_36,,,,shape_3297
BRT01_2,FULLW,BRT01_2_PM_37,,,,shape_3298
BRT01_2,FULLW,BRT01_2_PM_38,,,,shape_3299
BRT01_2,FULLW,BRT01_2_PM_39,,,,shape_3300
BRT01_2,FULLW,BRT01_2_PM_40,,,,shape_3301
